date,turnover
2015-11-30,0.0
2015-12-01,0.3100775193798449
2015-12-02,0.28
2015-12-03,0.2466666666666667
2015-12-04,0.30158730158730157
2015-12-07,0.22
2015-12-08,0.2866666666666667
2015-12-09,0.32000000000000006
2015-12-10,0.3066666666666667
2015-12-11,0.2533333333333333
2015-12-14,0.19333333333333333
2015-12-15,0.32
2015-12-16,0.32
2015-12-17,0.30666666666666664
2015-12-18,0.3
2015-12-21,0.3153153153153153
2015-12-22,0.30952380952380953
2015-12-23,0.32666666666666666
2015-12-24,0.3063063063063063
2015-12-28,0.2708333333333333
2015-12-29,0.16666666666666669
2015-12-30,0.31666666666666665
2015-12-31,0.32666666666666666
2016-01-04,0.32666666666666666
2016-01-05,0.28
2016-01-06,0.2533333333333333
2016-01-07,0.32
2016-01-08,0.24
2016-01-11,0.24
2016-01-12,0.2733333333333333
2016-01-13,0.2533333333333333
2016-01-14,0.29333333333333333
2016-01-15,0.2533333333333333
2016-01-19,0.21333333333333337
2016-01-20,0.24
2016-01-21,0.26666666666666666
2016-01-22,0.30000000000000004
2016-01-25,0.23333333333333336
2016-01-26,0.31746031746031744
2016-01-27,0.29032258064516125
2016-01-28,0.30833333333333335
2016-01-29,0.2916666666666667
2016-02-01,0.33333333333333337
2016-02-02,0.2333333333333333
2016-02-03,0.31060606060606055
2016-02-04,0.3191489361702128
2016-02-05,0.26666666666666666
2016-02-08,0.23333333333333334
2016-02-09,0.2733333333333333
2016-02-10,0.31333333333333335
2016-02-11,0.2733333333333333
2016-02-12,0.31333333333333335
2016-02-16,0.31972789115646255
2016-02-17,0.3333333333333333
2016-02-18,0.33333333333333337
2016-02-19,0.3333333333333333
2016-02-22,0.19999999999999996
2016-02-23,0.33333333333333337
2016-02-24,0.33333333333333326
2016-02-25,0.2857142857142857
2016-02-26,0.3137254901960784
2016-02-29,0.2972972972972973
2016-03-01,0.3055555555555555
2016-03-02,0.27450980392156865
2016-03-03,0.3063063063063063
2016-03-04,0.3076923076923077
2016-03-07,0.3111111111111111
2016-03-08,0.3333333333333333
2016-03-09,0.32407407407407407
2016-03-10,0.2682926829268293
2016-03-11,0.33333333333333326
2016-03-14,0.32407407407407407
2016-03-15,0.2845528455284553
2016-03-16,0.29166666666666663
2016-03-17,0.29166666666666674
2016-03-18,0.2807017543859649
2016-03-21,0.2638888888888889
2016-03-22,0.28888888888888886
2016-03-23,0.32666666666666666
2016-03-24,0.3129251700680272
2016-03-28,0.30303030303030304
2016-03-29,0.30000000000000004
2016-03-30,0.3333333333333333
2016-03-31,0.29545454545454547
2016-04-01,0.25396825396825395
2016-04-04,0.31666666666666665
2016-04-05,0.31333333333333335
2016-04-06,0.2945736434108527
2016-04-07,0.26666666666666666
2016-04-08,0.26
2016-04-11,0.2638888888888889
2016-04-12,0.28
2016-04-13,0.3188405797101449
2016-04-14,0.2916666666666667
2016-04-15,0.3095238095238095
2016-04-18,0.2857142857142857
2016-04-19,0.3181818181818182
2016-04-20,0.2991452991452991
2016-04-21,0.32
2016-04-22,0.2857142857142857
2016-04-25,0.2936507936507936
2016-04-26,0.31333333333333335
2016-04-27,0.23015873015873015
2016-04-28,0.22666666666666668
2016-04-29,0.26
2016-05-02,0.3055555555555556
2016-05-03,0.29333333333333333
2016-05-04,0.28
2016-05-05,0.25333333333333335
2016-05-06,0.25
2016-05-09,0.21333333333333335
2016-05-10,0.3
2016-05-11,0.2713178294573644
2016-05-12,0.2361111111111111
2016-05-13,0.32666666666666666
2016-05-16,0.2666666666666667
2016-05-17,0.29333333333333333
2016-05-18,0.2733333333333333
2016-05-19,0.2857142857142857
2016-05-20,0.25333333333333335
2016-05-23,0.25333333333333335
2016-05-24,0.3197278911564626
2016-05-25,0.30303030303030304
2016-05-26,0.3076923076923077
2016-05-27,0.16666666666666669
2016-05-31,0.29333333333333333
2016-06-01,0.28205128205128205
2016-06-02,0.29333333333333333
2016-06-03,0.2925170068027211
2016-06-06,0.2692307692307692
2016-06-07,0.26666666666666666
2016-06-08,0.2789115646258503
2016-06-09,0.28148148148148144
2016-06-10,0.2733333333333333
2016-06-13,0.30666666666666664
2016-06-14,0.17333333333333334
2016-06-15,0.26
2016-06-16,0.2866666666666667
2016-06-17,0.3
2016-06-20,0.29333333333333333
2016-06-21,0.2708333333333333
2016-06-22,0.2925170068027211
2016-06-23,0.2807017543859649
2016-06-24,0.31333333333333335
2016-06-27,0.2866666666666667
2016-06-28,0.3333333333333333
2016-06-29,0.33333333333333326
2016-06-30,0.33333333333333337
2016-07-01,0.33333333333333337
2016-07-05,0.3333333333333333
2016-07-06,0.2857142857142857
2016-07-07,0.3076923076923077
2016-07-08,0.3333333333333333
2016-07-11,0.30952380952380953
2016-07-12,0.23076923076923075
2016-07-13,0.2857142857142857
2016-07-14,0.26190476190476186
2016-07-15,0.28205128205128205
2016-07-18,0.27777777777777773
2016-07-19,0.29411764705882354
2016-07-20,0.3030303030303031
2016-07-21,0.30666666666666664
2016-07-22,0.27450980392156865
2016-07-25,0.2272727272727273
2016-07-26,0.23333333333333334
2016-07-27,0.2733333333333333
2016-07-28,0.2624113475177305
2016-07-29,0.2624113475177305
2016-08-01,0.26666666666666666
2016-08-02,0.24666666666666665
2016-08-03,0.3194444444444444
2016-08-04,0.24822695035460993
