date,symbol,zscore_5,rsi_2,fwd_ret_3,score,rank
2015-11-25,ALL,-1.588653699706977,0.0,0.017139195899407378,0.0,1.0
2015-11-25,BAC,-0.8924490967443407,0.0,0.021215596330275144,0.0,2.0
2015-11-25,BRK.B,-1.2870439924786683,0.0,0.009620365573891787,0.0,3.0
2015-11-25,C,-0.9330784398583476,0.0,0.01479289940828421,0.0,4.0
2015-11-25,NEE,-1.3219801553270203,0.6198347107438309,0.017091423948220053,0.6198347107438309,7.0
2015-11-25,SO,-1.349277236984762,3.9473684210527296,0.013458950201884257,3.9473684210527296,9.0
2015-11-25,UAL,-1.3189094552079572,4.843750000000028,0.013696193525435829,4.843750000000028,10.0
2015-11-25,UNP,-0.909178325720412,0.0,-0.002717712395131633,0.0,5.0
2015-11-25,V,-1.4596207303376707,2.38095238095191,0.004399195575666148,2.38095238095191,8.0
2015-11-25,WFC,-1.0922962750488272,0.0,0.008873596522998906,0.0,6.0
2015-11-27,BA,-1.2341547166909763,7.386363636363541,6.805035726453745e-05,7.386363636363541,6.0
2015-11-27,BRK.B,-1.2375216838035132,0.0,0.004753769590730261,0.0,1.0
2015-11-27,CRM,-1.3673155222923976,8.704453441295186,0.011379267225209322,8.704453441295186,7.0
2015-11-27,EQT,-1.4492547567257226,9.08424908424901,-0.05173108921029046,9.08424908424901,9.0
2015-11-27,FOXA,-1.6284384187036482,9.014084507042,-0.007786052809749533,9.014084507042,8.0
2015-11-27,GLW,-1.6716779802910908,5.970149253730966,-0.0010660980810236476,5.970149253730966,5.0
2015-11-27,LVS,-1.612210090759696,1.8333333333333144,0.019404332129963953,1.8333333333333144,3.0
2015-11-27,SO,-0.8959980006042315,3.9473684210527296,-0.008299685957828595,3.9473684210527296,4.0
2015-11-27,UNP,-0.7173662944022333,0.0,-0.02863905325443794,0.0,2.0
2015-11-30,BA,-1.507797257129032,2.256944444444443,0.00075627363355113,2.256944444444443,5.0
2015-11-30,BRK.B,-1.3221149955351783,0.0,-0.010664479081214151,0.0,1.0
2015-11-30,EXC,-1.6939979857147296,3.3182503770738805,-0.006224826071036138,3.3182503770738805,7.0
2015-11-30,F,-1.781642199499863,0.8720930232557862,-0.02442428471737612,0.8720930232557862,3.0
2015-11-30,LLY,-1.6037951962823953,3.4251175285426285,0.012432959531935683,3.4251175285426285,8.0
2015-11-30,LVS,-1.3051916152193803,1.082677165354326,-0.011802088061734106,1.082677165354326,4.0
2015-11-30,MDT,-1.7830112122153776,4.147465437788043,0.01765330501725515,4.147465437788043,9.0
2015-11-30,PGR,-1.3033263280645768,4.28571428571432,-0.0139519792342635,4.28571428571432,10.0
2015-11-30,SO,-0.8651329702304752,2.777777777777871,-0.00808262236192181,2.777777777777871,6.0
2015-11-30,UNP,-1.5132506299524966,0.0,-0.05658129839189996,0.0,2.0
2015-12-01,CAG,-1.1423166918556542,9.009009009009048,0.0063585228662264015,9.009009009009048,6.0
2015-12-01,EMR,-1.5988051844785465,6.615214994487161,-0.009068923821039854,6.615214994487161,5.0
2015-12-01,FIG,-1.585860107310082,3.0252100840336027,-0.03183520599250933,3.0252100840336027,1.0
2015-12-01,GME,-1.051491224106411,3.552397868561272,-0.04034582132564857,3.552397868561272,3.0
2015-12-01,ORLY,-1.351201222463677,3.537651571098479,-0.014180585177857807,3.537651571098479,2.0
2015-12-01,UVXY,-1.716983955436838,4.499540863177231,0.005275974025974017,4.499540863177231,4.0
2015-12-02,D,-1.7727787769428311,3.071593533487075,0.0,3.071593533487075,8.0
2015-12-02,EIX,-1.70529492441472,4.653061224489818,0.02335094596897891,4.653061224489818,10.0
2015-12-02,EMR,-1.5837484291531985,1.8873859704309268,-0.008178286648947042,1.8873859704309268,3.0
2015-12-02,EQT,-1.7252947840986652,2.605051414087143,-0.024983718740826055,2.605051414087143,5.0
2015-12-02,FIG,-1.3515634383955433,1.4574898785425034,0.01908396946564883,1.4574898785425034,1.0
2015-12-02,GME,-1.2643800350498005,1.5130228034150974,-0.02361972246826094,1.5130228034150974,2.0
2015-12-02,HOG,-1.530029059172748,4.52957984971961,-0.003987408184679908,4.52957984971961,9.0
2015-12-02,IP,-1.6821363884641114,3.0443278823408377,-0.007237334664337403,3.0443278823408377,7.0
2015-12-02,OKE,-1.6690067966099074,2.284342097161499,-0.19896257873286394,2.284342097161499,4.0
2015-12-02,ORLY,-1.0055538205201706,2.679683129725518,-0.018341577490299077,2.679683129725518,6.0
2015-12-03,CAG,-1.4616364562007165,1.0549379209608103,0.014000000000000012,1.0549379209608103,4.0
2015-12-03,D,-1.5114416720108494,1.2620990700321784,0.011354917907012263,1.2620990700321784,7.0
2015-12-03,EMR,-1.247775531508076,1.1340011340011102,-0.026759983532317788,1.1340011340011102,6.0
2015-12-03,EQT,-1.28601493528612,1.7947836806273472,-0.02476238033511302,1.7947836806273472,10.0
2015-12-03,FIG,-1.01921959615919,1.1117974058060582,-0.021113243761996192,1.1117974058060582,5.0
2015-12-03,GILD,-1.529848940866259,1.3420646856142042,0.02120733872558689,1.3420646856142042,8.0
2015-12-03,GME,-1.3917705513325824,0.6033182503770718,0.029286150091519136,0.6033182503770718,2.0
2015-12-03,ORLY,-1.5839873315578077,0.361425549987473,0.021235784101874877,0.361425549987473,1.0
2015-12-03,PCAR,-1.7500609643194731,1.4196332327803844,-0.006969658772639109,1.4196332327803844,9.0
2015-12-03,SBUX,-1.648285734564109,0.8743442418186333,0.043828715365239246,0.8743442418186333,3.0
2015-12-04,AMC,-1.5306107006723693,2.7388153958651884,-0.027379949452400965,2.7388153958651884,6.0
