date,turnover
2015-11-30,0.0
2015-12-01,0.31481481481481477
2015-12-02,0.29166666666666663
2015-12-03,0.32432432432432434
2015-12-04,0.3125
2015-12-07,0.2857142857142857
2015-12-08,0.3063063063063063
2015-12-09,0.33333333333333337
2015-12-10,0.3333333333333333
2015-12-11,0.3238095238095238
2015-12-14,0.2380952380952381
2015-12-15,0.33333333333333326
2015-12-16,0.3238095238095238
2015-12-17,0.3142857142857143
2015-12-18,0.31372549019607837
2015-12-21,0.33333333333333337
2015-12-22,0.26666666666666666
2015-12-23,0.3333333333333333
2015-12-24,0.3055555555555556
2015-12-28,0.22222222222222224
2015-12-29,0.33333333333333337
2015-12-30,0.3333333333333333
2015-12-31,0.3333333333333333
2016-01-04,0.32653061224489793
2016-01-05,0.31782945736434104
2016-01-06,0.3063063063063063
2016-01-07,0.32653061224489793
2016-01-08,0.2954545454545454
2016-01-11,0.26666666666666666
2016-01-12,0.2695035460992908
2016-01-13,0.3181818181818181
2016-01-14,0.3037037037037037
2016-01-15,0.3137254901960784
2016-01-19,0.32183908045977017
2016-01-20,0.2777777777777778
2016-01-21,0.2777777777777778
2016-01-22,0.33333333333333337
2016-01-25,0.3055555555555555
2016-01-26,0.3194444444444444
2016-01-27,0.3333333333333333
2016-01-28,0.30434782608695654
2016-01-29,0.33333333333333337
2016-02-01,0.3333333333333333
2016-02-02,0.30434782608695654
2016-02-03,0.29824561403508776
2016-02-04,0.3157894736842105
2016-02-05,0.3333333333333333
2016-02-08,0.3023255813953488
2016-02-09,0.3214285714285714
2016-02-10,0.3333333333333333
2016-02-11,0.2713178294573643
2016-02-12,0.30952380952380953
2016-02-16,0.33333333333333337
2016-02-17,0.33333333333333337
2016-02-18,0.3333333333333333
2016-02-19,0.33333333333333337
2016-02-22,0.33333333333333337
2016-02-23,0.3333333333333333
2016-02-24,0.3333333333333333
2016-02-25,0.3333333333333333
2016-02-26,0.33333333333333337
2016-02-29,0.33333333333333326
2016-03-01,0.3333333333333333
2016-03-02,0.3333333333333333
2016-03-03,0.3333333333333333
2016-03-04,0.3333333333333333
2016-03-07,0.33333333333333337
2016-03-08,0.33333333333333337
2016-03-09,0.3333333333333333
2016-03-10,0.3125
2016-03-11,0.33333333333333337
2016-03-14,0.33333333333333337
2016-03-15,0.3125
2016-03-16,0.3
2016-03-17,0.2857142857142857
2016-03-18,0.3333333333333333
2016-03-21,0.30000000000000004
2016-03-22,0.2857142857142857
2016-03-23,0.3333333333333333
2016-03-24,0.31666666666666665
2016-03-28,0.3333333333333333
2016-03-29,0.33333333333333337
2016-03-30,0.33333333333333337
2016-03-31,0.30158730158730157
2016-04-01,0.26190476190476186
2016-04-04,0.3333333333333334
2016-04-05,0.33333333333333326
2016-04-06,0.3055555555555555
2016-04-07,0.30434782608695654
2016-04-08,0.31182795698924726
2016-04-11,0.31999999999999995
2016-04-12,0.3188405797101449
2016-04-13,0.3157894736842105
2016-04-14,0.30666666666666664
2016-04-15,0.3055555555555555
2016-04-18,0.33333333333333337
2016-04-19,0.3333333333333333
2016-04-20,0.3333333333333333
2016-04-21,0.3333333333333333
2016-04-22,0.2857142857142857
2016-04-25,0.3333333333333333
2016-04-26,0.32499999999999996
2016-04-27,0.19047619047619047
2016-04-28,0.2839506172839506
2016-04-29,0.32456140350877194
2016-05-02,0.3333333333333333
2016-05-03,0.3086419753086419
2016-05-04,0.3070175438596491
2016-05-05,0.2916666666666667
2016-05-06,0.2592592592592593
2016-05-09,0.2719298245614035
2016-05-10,0.325
2016-05-11,0.29629629629629634
2016-05-12,0.31818181818181823
2016-05-13,0.3333333333333333
2016-05-16,0.3076923076923077
2016-05-17,0.3333333333333333
2016-05-18,0.3225806451612903
2016-05-19,0.29885057471264365
2016-05-20,0.2753623188405797
2016-05-23,0.30107526881720426
2016-05-24,0.3333333333333333
2016-05-25,0.3333333333333333
2016-05-26,0.30303030303030304
2016-05-27,0.13333333333333336
2016-05-31,0.25
2016-06-01,0.2666666666666666
2016-06-02,0.28205128205128205
2016-06-03,0.3333333333333333
2016-06-06,0.2962962962962963
2016-06-07,0.3076923076923077
2016-06-08,0.29333333333333333
2016-06-09,0.25757575757575757
2016-06-10,0.3225806451612903
2016-06-13,0.32456140350877194
2016-06-14,0.25
2016-06-15,0.30107526881720426
2016-06-16,0.3070175438596491
2016-06-17,0.32499999999999996
2016-06-20,0.2976190476190476
2016-06-21,0.2777777777777778
2016-06-22,0.28735632183908044
2016-06-23,0.3333333333333333
2016-06-24,0.3333333333333333
2016-06-27,0.3063063063063063
2016-06-28,0.3333333333333333
2016-07-01,0.3333333333333333
2016-07-05,0.3243243243243243
2016-07-06,0.16666666666666666
2016-07-07,0.33333333333333337
2016-07-08,0.33333333333333337
2016-07-11,0.33333333333333337
2016-07-12,0.33333333333333326
2016-07-13,0.2222222222222222
2016-07-14,0.2666666666666667
2016-07-15,0.2777777777777778
2016-07-18,0.26666666666666666
2016-07-19,0.2962962962962963
2016-07-20,0.31746031746031744
2016-07-21,0.33333333333333337
2016-07-22,0.2962962962962963
2016-07-25,0.25396825396825395
2016-07-26,0.33333333333333337
2016-07-27,0.2916666666666667
2016-07-28,0.26666666666666666
2016-07-29,0.29333333333333333
2016-08-01,0.29166666666666663
2016-08-02,0.303921568627451
2016-08-03,0.33333333333333337
2016-08-04,0.29411764705882354
2016-08-05,0.33333333333333337
2016-08-08,0.30434782608695654
2016-08-09,0.27450980392156865
2016-08-10,0.2456140350877193
2016-08-11,0.28070175438596495
2016-08-12,0.29411764705882354
2016-08-15,0.28205128205128205
2016-08-16,0.31481481481481477
2016-08-17,0.33333333333333337
2016-08-18,0.33333333333333337
2016-08-19,0.2962962962962963
2016-08-22,0.26666666666666666
2016-08-23,0.28888888888888886
2016-08-24,0.3181818181818181
2016-08-25,0.3218390804597701
2016-08-26,0.32407407407407407
2016-08-29,0.30303030303030304
2016-08-30,0.29885057471264365
2016-08-31,0.32407407407407407
2016-09-01,0.29333333333333333
2016-09-02,0.20833333333333334
2016-09-06,0.3
2016-09-07,0.29333333333333333
2016-09-08,0.3333333333333333
2016-09-09,0.33333333333333337
2016-09-12,0.33333333333333337
2016-09-13,0.31666666666666665
2016-09-14,0.32666666666666666
2016-09-15,0.2222222222222222
2016-09-16,0.2777777777777778
2016-09-19,0.29411764705882354
2016-09-20,0.31666666666666665
2016-09-21,0.3055555555555556
