date,turnover
2015-11-30,0.0
2015-12-01,0.3111111111111111
2015-12-02,0.26666666666666666
2015-12-03,0.24444444444444446
2015-12-04,0.30158730158730157
2015-12-07,0.25555555555555554
2015-12-08,0.26666666666666666
2015-12-09,0.28888888888888886
2015-12-10,0.3111111111111111
2015-12-11,0.2555555555555556
2015-12-14,0.2222222222222222
2015-12-15,0.3111111111111111
2015-12-16,0.33333333333333337
2015-12-17,0.3111111111111111
2015-12-18,0.2777777777777778
2015-12-21,0.3111111111111111
2015-12-22,0.3095238095238095
2015-12-23,0.33333333333333337
2015-12-24,0.30000000000000004
2015-12-28,0.2708333333333333
2015-12-29,0.16666666666666669
2015-12-30,0.31666666666666665
2015-12-31,0.3
2016-01-04,0.3111111111111111
2016-01-05,0.24444444444444446
2016-01-06,0.23333333333333334
2016-01-07,0.24444444444444444
2016-01-08,0.15555555555555556
2016-01-11,0.2
2016-01-12,0.28888888888888886
2016-01-13,0.2888888888888889
2016-01-14,0.3111111111111111
2016-01-15,0.2555555555555556
2016-01-19,0.2333333333333333
2016-01-20,0.2
2016-01-21,0.24444444444444444
2016-01-22,0.2777777777777778
2016-01-25,0.21111111111111114
2016-01-26,0.3222222222222222
2016-01-27,0.2888888888888889
2016-01-28,0.3111111111111111
2016-01-29,0.29166666666666663
2016-02-01,0.33333333333333337
2016-02-02,0.2666666666666667
2016-02-03,0.3
2016-02-04,0.3111111111111111
2016-02-05,0.28888888888888886
2016-02-08,0.2222222222222222
2016-02-09,0.25555555555555554
2016-02-10,0.3111111111111111
2016-02-11,0.32222222222222224
2016-02-12,0.3111111111111111
2016-02-16,0.32222222222222224
2016-02-17,0.3222222222222222
2016-02-18,0.33333333333333337
2016-02-19,0.3333333333333333
2016-02-22,0.19999999999999996
2016-02-23,0.33333333333333337
2016-02-24,0.33333333333333326
2016-02-25,0.2857142857142857
2016-02-26,0.3137254901960784
2016-02-29,0.28888888888888886
2016-03-01,0.3055555555555555
2016-03-02,0.27450980392156865
2016-03-03,0.3111111111111111
2016-03-04,0.3076923076923077
2016-03-07,0.3111111111111111
2016-03-08,0.3333333333333333
2016-03-09,0.32222222222222224
2016-03-10,0.25555555555555554
2016-03-11,0.3333333333333333
2016-03-14,0.32222222222222224
2016-03-15,0.3111111111111111
2016-03-16,0.29166666666666663
2016-03-17,0.29166666666666674
2016-03-18,0.2807017543859649
2016-03-21,0.2638888888888889
2016-03-22,0.28888888888888886
2016-03-23,0.3111111111111111
2016-03-24,0.3
2016-03-28,0.28888888888888886
2016-03-29,0.28888888888888886
2016-03-30,0.33333333333333337
2016-03-31,0.30000000000000004
2016-04-01,0.25396825396825395
2016-04-04,0.3111111111111111
2016-04-05,0.30000000000000004
2016-04-06,0.2888888888888889
2016-04-07,0.23333333333333334
2016-04-08,0.28888888888888886
2016-04-11,0.3111111111111111
2016-04-12,0.26666666666666666
2016-04-13,0.32222222222222224
2016-04-14,0.30000000000000004
2016-04-15,0.30952380952380953
2016-04-18,0.2857142857142857
2016-04-19,0.3181818181818182
2016-04-20,0.30000000000000004
2016-04-21,0.3111111111111111
2016-04-22,0.3
2016-04-25,0.2777777777777778
2016-04-26,0.32222222222222224
2016-04-27,0.2111111111111111
2016-04-28,0.25555555555555554
2016-04-29,0.18888888888888888
2016-05-02,0.3222222222222222
2016-05-03,0.3
2016-05-04,0.30000000000000004
2016-05-05,0.2222222222222222
2016-05-06,0.25555555555555554
2016-05-09,0.2111111111111111
2016-05-10,0.28888888888888886
2016-05-11,0.2555555555555556
2016-05-12,0.28888888888888886
2016-05-13,0.3222222222222222
2016-05-16,0.2666666666666667
2016-05-17,0.288888888888889
2016-05-18,0.30000000000000004
2016-05-19,0.2777777777777778
2016-05-20,0.24444444444444446
2016-05-23,0.23333333333333334
2016-05-24,0.3222222222222222
2016-05-25,0.30303030303030304
2016-05-26,0.3076923076923077
2016-05-27,0.16666666666666669
2016-05-31,0.29333333333333333
2016-06-01,0.28205128205128205
2016-06-02,0.29333333333333333
2016-06-03,0.25555555555555554
