date,port_net
2015-11-30,-0.0013111866686532083
2015-12-01,-0.01037265047610377
2015-12-02,-0.018685620611959983
2015-12-03,-0.012409283363630985
2015-12-04,-0.0229248221121859
2015-12-07,-0.003892390935877463
2015-12-08,-0.010862142580364272
2015-12-09,-0.004800940473676673
2015-12-10,-0.013538098407903753
2015-12-11,0.0023290390795995203
2015-12-14,0.017389785996207132
2015-12-15,0.01423706820812198
2015-12-16,0.01159615134114597
2015-12-17,0.0007537907943474699
2015-12-18,0.019093530495881826
2015-12-21,0.020937725310563964
2015-12-22,0.02403709232798822
2015-12-23,0.007144646882909954
2015-12-24,-0.0071184422764273055
2015-12-28,0.005648107652965029
2015-12-29,0.011275328917111522
2015-12-30,0.009268226493254107
2015-12-31,-0.009097719169384833
2016-01-04,-0.027891513830446527
2016-01-05,-0.046417925757898666
2016-01-06,-0.05691294475993912
2016-01-07,-0.04731205286015629
2016-01-08,-0.025651262592376635
2016-01-11,-0.01433112521419582
2016-01-12,-0.023624112676626875
2016-01-13,-0.029282645132833036
2016-01-14,-0.04073891070528737
2016-01-15,-0.02789702643869803
2016-01-19,-0.008732679450901728
2016-01-20,0.015299923130741086
2016-01-21,0.014668911785089262
2016-01-22,0.008916471116050725
2016-01-25,0.012794686552870829
2016-01-26,0.01877952849318442
2016-01-27,0.028553635225082568
2016-01-28,0.02493170098531436
2016-01-29,0.01568333070393883
2016-02-01,-0.019110289760298098
2016-02-02,-0.019158984116379847
2016-02-03,-0.03669073560942482
2016-02-04,-0.021056410591246855
2016-02-05,-0.03029052958461515
2016-02-08,-0.01262877475054205
2016-02-09,-0.005026343239819499
2016-02-10,0.006441820657879944
2016-02-11,0.031325307190423306
2016-02-12,0.04301434424048631
2016-02-16,0.018912263507890444
2016-02-17,-0.0060305122454215225
2016-02-18,-0.021953727069481795
2016-02-19,0.0025835850892418234
2016-02-22,0.010606011562613137
2016-02-23,0.018116808726470805
2016-02-24,0.015530883811215535
2016-02-25,0.050233520573683035
2016-02-26,0.046296190897547815
2016-02-29,0.05101887562032445
2016-03-01,0.022377170515731543
2016-03-02,0.019939422066535227
2016-03-03,0.020241199994795282
2016-03-04,0.012924597474621094
2016-03-07,0.015021831024342167
2016-03-08,0.014240136079679779
2016-03-09,0.029879932239812328
2016-03-10,0.02707032085330886
2016-03-11,0.010826166680922646
2016-03-14,-0.01693666493672692
2016-03-15,-0.014100324706035236
2016-03-16,-0.003155972519017329
2016-03-17,0.008462943921337649
2016-03-18,0.00952536610877158
2016-03-21,0.008910864388756495
2016-03-22,0.009527699834318002
2016-03-23,0.01510376680561427
2016-03-24,0.018641002436489224
2016-03-28,0.01891116862516818
2016-03-29,0.008626544594005905
2016-03-30,-0.0017619700034953833
2016-03-31,-0.00864491727487667
2016-04-01,-0.011037375082496952
2016-04-04,-0.007889653273468456
2016-04-05,-0.0050956669361347405
2016-04-06,-0.0026622911900419186
2016-04-07,-0.0018805045931024823
2016-04-08,0.007010599440392092
2016-04-11,0.012155407748680081
2016-04-12,0.015337785715891877
2016-04-13,0.010869104232521526
2016-04-14,0.013037234386094
2016-04-15,0.0028665924645255264
2016-04-18,0.002008893807127027
2016-04-19,-0.0005230469042686332
2016-04-20,0.0026684111599259374
2016-04-21,0.0036831835905345
2016-04-22,-0.0017550471368698284
2016-04-25,0.0006169783053808883
2016-04-26,-0.010097487315671722
2016-04-27,-0.0008932038909911413
2016-04-28,-0.005158989580311689
2016-04-29,-0.002388559239613911
2016-05-02,-0.015971920167954668
2016-05-03,-0.021745654766151912
2016-05-04,-0.02192220721771026
2016-05-05,-0.015424760000992112
2016-05-06,-0.007090273780498763
2016-05-09,5.299891175652798e-05
2016-05-10,0.004495826934973907
2016-05-11,0.002751063739737646
2016-05-12,0.006433189818736857
2016-05-13,0.005177615605413066
2016-05-16,0.0062419510000318815
2016-05-17,-0.001924068823860882
2016-05-18,-0.006678618262856964
2016-05-19,0.004261544369130255
2016-05-20,0.010218409513590208
2016-05-23,0.01571992336890086
2016-05-24,-0.0035230781109769375
2016-05-25,-0.02458512505853779
2016-05-26,-0.03632336687545198
2016-05-27,-0.025629024399575276
2016-05-31,-0.003593624036332516
2016-06-01,0.007144359474932123
2016-06-02,0.0066832299056420645
2016-06-03,0.008761845227507161
2016-06-06,0.006253164304339509
2016-06-07,0.003866066430818058
2016-06-08,-0.011973702981779315
2016-06-09,-0.028892497935995395
2016-06-10,-0.0295075769134604
2016-06-13,-0.019320913921045665
2016-06-14,3.21626820058631e-05
2016-06-15,0.00752169347781793
2016-06-16,0.012046066986139605
2016-06-17,0.010707958326157492
2016-06-20,0.006652385164950545
2016-06-21,-0.00033072781427419517
2016-06-22,-0.022204900334678104
2016-06-23,-0.0001879504221158247
2016-06-24,0.001414499232542178
2016-06-27,0.040698566514796086
2016-06-28,0.030031681521449523
2016-07-01,0.014474880308426282
2016-07-05,0.00573027353423815
2016-07-06,0.005122681273815958
2016-07-07,0.025651755706405578
2016-07-08,-0.001235525233312111
2016-07-11,-0.02350207244612901
2016-07-12,-0.02884096596229702
2016-07-13,-0.01804460305621222
2016-07-14,-0.0012468394973504167
2016-07-15,0.004011202595012894
2016-07-18,0.007560284060278824
2016-07-19,0.004189528699012174
2016-07-20,-0.00607540135230619
2016-07-21,-0.0026334701689739587
2016-07-22,-0.008643162920469209
2016-07-25,-0.0022033484610348274
2016-07-26,-0.004224558190757804
2016-07-27,0.005294365410193889
2016-07-28,-0.005711464578576372
2016-07-29,-0.006432298508893616
2016-08-01,-0.012218376618355408
2016-08-02,0.009514974416496642
