date,port_net
2015-11-30,0.0009411304860052622
2015-12-01,-0.009587995721285091
2015-12-02,-0.016955622888500783
2015-12-03,-0.01247919090692252
2015-12-04,-0.013796932981486565
2015-12-07,0.0009398714457635629
2015-12-08,-0.003985192560179327
2015-12-09,-0.009171566177462858
2015-12-10,-0.011486633353813277
2015-12-11,0.005566775241728222
2015-12-14,0.02111443365887536
2015-12-15,0.011797900016545898
2015-12-16,-0.04835351418395435
2015-12-17,-0.05627677619283329
2015-12-18,-0.03874867331052796
2015-12-21,-0.009129230241770548
2015-12-23,-0.009355572298426004
2015-12-24,-0.02239044218902675
2015-12-28,-0.0008637965888614081
2015-12-29,0.012750859988849927
2015-12-30,0.01282064581862461
2015-12-31,-0.0004974093681352851
2016-01-04,-0.024898939052432796
2016-01-05,-0.04960121514070933
2016-01-06,-0.058244823651148234
2016-01-07,-0.04592990644611801
2016-01-13,-0.024279211895771813
2016-01-14,-0.027816997613381328
2016-01-15,-0.025772745906599316
2016-01-19,-0.010314821920838569
2016-01-20,0.01728039377469135
2016-01-21,0.02628905728253462
2016-01-22,0.03241055562007898
2016-01-25,0.028842803935049517
2016-01-26,0.037092331819048016
2016-01-27,0.0348456653559649
2016-01-28,0.03670934546336955
2016-01-29,0.01934239538170376
2016-02-02,0.004082639831003074
2016-02-03,-0.020015192373379877
2016-02-04,-0.02385240981223312
2016-02-05,-0.02825630882425158
2016-02-08,0.0014543964383131784
2016-02-09,0.000857657722024989
2016-02-10,0.0063798884797177545
2016-02-11,0.020721507847496608
2016-02-12,-0.00865412522938337
2016-02-16,-0.026047657936377398
2016-02-17,-0.05121721227655955
2016-02-18,-0.005096804094526614
2016-02-19,0.03483291427893047
2016-02-22,0.04188429654355145
2016-02-23,0.034421909645526605
2016-02-24,0.018228169743247633
2016-02-26,0.014153082501123881
2016-02-29,0.018828704713044736
2016-03-01,0.01180585179194858
2016-03-02,0.0010695681445400448
2016-03-03,-0.006578380157230423
2016-03-04,-0.007190263369961318
2016-03-07,0.0013273324161656866
2016-03-08,0.01014727583029896
2016-03-09,0.015604683113733149
2016-03-10,0.015959005657516075
2016-03-11,-0.0035609799271534978
2016-03-14,-0.009234398003350403
2016-03-15,0.001810097270285495
2016-03-16,0.01096634428324027
2016-03-17,0.011685893287906705
2016-03-18,0.00240265390978123
2016-03-21,0.006588426070741007
2016-03-22,0.008664252713931236
2016-03-23,0.011004893149991233
2016-03-24,0.013235924630502648
2016-03-28,0.021685468452373187
2016-03-29,0.010561996178295296
2016-03-30,0.0023874305656321326
2016-03-31,-0.016348727295659782
2016-04-01,-0.014224925699650805
2016-04-04,-0.014993706096430382
2016-04-05,-0.008684409966040614
2016-04-06,-0.008633200785707246
2016-04-07,-0.0023276425860609107
2016-04-08,0.013188966298577553
2016-04-11,0.02236798639017594
2016-04-12,0.024076623110914956
2016-04-13,0.004350469713363755
2016-04-14,0.0018745561769126786
2016-04-15,0.011036063031968251
2016-04-18,0.03885525518593291
2016-04-19,0.03911725857803425
2016-04-20,0.021999754784492197
2016-04-21,0.004104812529496412
2016-04-22,-0.0015554453379434522
2016-04-25,0.00602349329060696
2016-04-26,-0.0033035000702716913
2016-04-27,0.00589593897901031
2016-04-28,-0.004767198883564899
2016-04-29,-0.004619610221756159
2016-05-02,-0.029626857219142134
2016-05-03,-0.034446936820002105
2016-05-04,-0.03978833344273446
2016-05-05,-0.012867382452324553
2016-05-06,0.0016579393450428161
2016-05-09,0.020492711675766224
2016-05-10,0.01701396203222697
2016-05-11,0.010532009979427171
2016-05-12,0.00632112667819385
2016-05-13,0.0046130815948620865
2016-05-16,0.007455008998811894
2016-05-17,0.0017024065749993466
2016-05-18,-0.002273840032178664
2016-05-19,0.0029689024810310278
2016-05-20,0.008483255047656188
2016-05-23,0.016090457819203464
2016-05-24,0.004908710931344217
2016-05-25,0.01588610370307711
2016-05-26,0.008504758372120216
2016-05-27,0.027006488868530118
2016-05-31,0.014047343222732553
2016-06-01,0.012450236673438201
2016-06-02,-0.005529856926241959
2016-06-03,-0.0014338322714786522
2016-06-06,-0.00040471667658856524
2016-06-07,-0.0029483363428679235
2016-06-08,-0.018497097824540596
2016-06-09,-0.03409601243895887
2016-06-10,-0.03366213320061922
2016-06-13,-0.01856599372547197
2016-06-14,-0.001743496380019029
2016-06-15,0.009519948572363266
2016-06-16,0.008119808349745286
2016-06-17,0.010008440073144522
2016-06-20,0.00182445047984915
2016-06-21,-0.00719773711925643
2016-06-22,-0.027625153316574932
2016-06-23,0.00039034772896126156
2016-06-24,0.00616747010939592
2016-06-27,0.04252940032032659
2016-07-01,0.00815968955745522
2016-07-05,0.013178695694509026
2016-07-06,0.012046907806051043
2016-07-07,0.021587400811297185
2016-07-08,0.0043442135337046495
2016-07-11,-0.012745574509759954
2016-07-12,-0.010218413324349017
2016-07-13,0.007067200740824157
2016-07-14,0.014232627538623224
2016-07-15,0.013801162188240698
2016-07-18,0.005257657002815386
2016-07-19,-0.00044976359002965897
2016-07-20,-0.005146507245277795
2016-07-21,-0.00192881674622577
2016-07-22,0.0007499540677720103
2016-07-25,0.006704718182421263
2016-07-26,0.005174613784122903
2016-07-27,0.006830409790430918
2016-07-28,-0.008047892863906421
2016-07-29,-0.012052571092137787
2016-08-01,-0.01656004971245145
2016-08-02,0.004166108402915628
2016-08-03,0.012560816237138657
2016-08-04,0.020369516089744133
2016-08-05,0.010867921467155693
2016-08-08,0.007844911823596994
2016-08-09,0.0023311355850480857
2016-08-10,0.009318282653949737
2016-08-11,0.0020055853470058987
