date,turnover
2015-11-30,0.0
2015-12-01,0.3218390804597701
2015-12-02,0.27586206896551724
2015-12-03,0.29999999999999993
2015-12-04,0.31666666666666665
2015-12-07,0.2528735632183908
2015-12-08,0.31333333333333335
2015-12-09,0.326530612244898
2015-12-10,0.33333333333333337
2015-12-11,0.28368794326241137
2015-12-14,0.2108843537414966
2015-12-15,0.32323232323232326
2015-12-16,0.3191489361702127
2015-12-17,0.2978723404255319
2015-12-18,0.3037037037037037
2015-12-21,0.3188405797101449
2015-12-22,0.3
2015-12-23,0.3259259259259259
2015-12-24,0.30434782608695654
2015-12-28,0.2666666666666667
2015-12-29,0.2222222222222222
2015-12-30,0.2962962962962963
2015-12-31,0.3333333333333333
2016-01-04,0.32666666666666666
2016-01-05,0.31205673758865243
2016-01-06,0.2971014492753623
2016-01-07,0.32
2016-01-08,0.2978723404255319
2016-01-11,0.2380952380952381
2016-01-12,0.2733333333333333
2016-01-13,0.31205673758865243
2016-01-14,0.29931972789115646
2016-01-15,0.2982456140350877
2016-01-19,0.3049645390070922
2016-01-20,0.25396825396825395
2016-01-21,0.28703703703703703
2016-01-22,0.33333333333333337
2016-01-25,0.27777777777777773
2016-01-26,0.3125
2016-01-27,0.29824561403508776
2016-01-28,0.3111111111111111
2016-01-29,0.2777777777777778
2016-02-01,0.3333333333333333
2016-02-02,0.30000000000000004
2016-02-03,0.31182795698924726
2016-02-04,0.3235294117647059
2016-02-05,0.3257575757575758
2016-02-08,0.24666666666666665
2016-02-09,0.3083333333333333
2016-02-10,0.33333333333333337
2016-02-11,0.2733333333333333
2016-02-12,0.31666666666666665
2016-02-16,0.32380952380952377
2016-02-17,0.33333333333333337
2016-02-18,0.33333333333333326
2016-02-19,0.33333333333333337
2016-02-22,0.16666666666666663
2016-02-23,0.33333333333333326
2016-02-24,0.3333333333333333
2016-02-25,0.3333333333333333
2016-02-26,0.33333333333333337
2016-02-29,0.3
2016-03-01,0.3333333333333333
2016-03-02,0.23809523809523808
2016-03-03,0.31666666666666665
2016-03-04,0.3333333333333333
2016-03-07,0.31884057971014496
2016-03-08,0.3333333333333333
2016-03-09,0.3333333333333333
2016-03-10,0.2948717948717949
2016-03-11,0.3333333333333333
2016-03-14,0.33333333333333337
2016-03-15,0.3205128205128205
2016-03-16,0.2564102564102564
2016-03-17,0.30158730158730157
2016-03-18,0.3055555555555555
2016-03-21,0.28205128205128205
2016-03-22,0.303030303030303
2016-03-23,0.3253968253968254
2016-03-24,0.3142857142857143
2016-03-28,0.3125
2016-03-29,0.30952380952380953
2016-03-30,0.33333333333333326
2016-03-31,0.30208333333333337
2016-04-01,0.2592592592592592
2016-04-04,0.33333333333333326
2016-04-05,0.3333333333333333
2016-04-06,0.3030303030303031
2016-04-07,0.3047619047619048
2016-04-08,0.28888888888888886
2016-04-11,0.29914529914529914
2016-04-12,0.30476190476190473
2016-04-13,0.32258064516129037
2016-04-14,0.2905982905982906
2016-04-15,0.3181818181818182
2016-04-18,0.30303030303030304
2016-04-19,0.33333333333333337
2016-04-20,0.32183908045977005
2016-04-21,0.3259259259259259
2016-04-22,0.29032258064516125
2016-04-25,0.33333333333333337
2016-04-26,0.31851851851851853
2016-04-27,0.21505376344086016
2016-04-28,0.2945736434108527
2016-04-29,0.29710144927536236
2016-05-02,0.3333333333333333
2016-05-03,0.31007751937984496
2016-05-04,0.2925170068027211
2016-05-05,0.2907801418439716
2016-05-06,0.24999999999999997
2016-05-09,0.25850340136054417
2016-05-10,0.3120567375886525
2016-05-11,0.27083333333333337
