date,port_gross,daily_cost,port_net
2016-11-11,0.006993529462647977,0.0006666666666666666,0.00632686279598131
2016-11-14,0.019614008555260378,0.0004999999999999999,0.019114008555260378
2016-11-15,0.018982450908935935,0.0006666666666666665,0.01831578424226927
2016-11-16,0.013875371774662722,0.0006666666666666665,0.013208705107996056
2016-11-17,0.006834269182293025,0.0006666666666666668,0.006167602515626358
2016-11-18,0.004846882357382575,0.0006666666666666666,0.004180215690715908
2016-11-21,0.004921422507283142,0.0006666666666666668,0.004254755840616475
2016-11-22,0.006678578255351549,0.0006666666666666668,0.006011911588684882
2016-11-23,0.010258140417369358,0.0006,0.009658140417369359
2016-11-25,0.011241690239393516,0.0004761904761904762,0.01076549976320304
2016-11-28,0.013165549306747052,0.0006666666666666668,0.012498882640080386
2016-11-29,0.0235289668723182,0.0006666666666666668,0.022862300205651533
2016-11-30,0.02012810170227642,0.0005999999999999998,0.01952810170227642
2016-12-01,0.03051946364808104,0.0005333333333333335,0.029986130314747707
2016-12-02,0.022779848581003376,0.0006666666666666668,0.02211318191433671
2016-12-05,0.019337792646362175,0.0006666666666666668,0.01867112597969551
2016-12-06,0.011510466417993333,0.0006666666666666666,0.010843799751326667
2016-12-07,0.007670960068459842,0.0006666666666666666,0.007004293401793175
2016-12-08,0.017036304815338934,0.0006666666666666665,0.016369638148672268
2016-12-09,0.0021183686018512345,0.0006666666666666666,0.001451701935184568
2016-12-12,-0.00048305721852089203,0.0005999999999999998,-0.0010830572185208918
2016-12-13,-0.011356549092347706,0.0005185185185185185,-0.011875067610866225
2016-12-14,-0.004695245853639138,0.0005833333333333334,-0.005278579186972472
2016-12-15,-0.008027223785587742,0.0005333333333333334,-0.008560557118921076
2016-12-16,0.0003321556575185218,0.0005333333333333333,-0.00020117767581481148
2016-12-19,0.0007391615456469103,0.0005999999999999998,0.00013916154564691042
2016-12-20,0.0022183319897019138,0.0006666666666666666,0.0015516653230352472
2016-12-21,0.0033880575008279844,0.0006666666666666668,0.002721390834161318
2016-12-22,0.006880731548948564,0.0006666666666666668,0.006214064882281897
2016-12-23,0.0020715339945909478,0.0006666666666666668,0.001404867327924281
2016-12-27,-0.006713764153607238,0.0006666666666666668,-0.007380430820273905
2016-12-28,-0.008716066490889981,0.0006,-0.009316066490889981
2016-12-29,0.0005753772959532279,0.00046666666666666666,0.00010871062928656126
2016-12-30,0.012971682829371722,0.0005333333333333334,0.012438349496038389
2017-01-03,0.017729971164453417,0.0006,0.017129971164453417
2017-01-04,0.010844923800003613,0.0006666666666666666,0.010178257133336947
2017-01-05,0.0067566744746109,0.0006666666666666666,0.006090007807944233
2017-01-06,-0.002062712332289733,0.0006666666666666666,-0.0027293789989563996
2017-01-09,0.0020407317709498483,0.0005333333333333334,0.001507398437616515
2017-01-10,-0.0005597836536983918,0.0005185185185185184,-0.0010783021722169102
2017-01-11,0.004406073369222787,0.0006666666666666668,0.00373940670255612
2017-01-12,-0.005314997148449549,0.0006666666666666668,-0.005981663815116216
2017-01-13,-0.015587256199850864,0.0006666666666666668,-0.016253922866517532
2017-01-17,-0.016414489903517855,0.0006666666666666665,-0.01708115657018452
2017-01-18,-0.014464049299628903,0.0004666666666666667,-0.01493071596629557
2017-01-19,-0.005656909589595965,0.0006000000000000001,-0.006256909589595965
2017-01-20,-0.00032378047204068466,0.0005925925925925926,-0.0009163730646332773
2017-01-23,0.008314096729390472,0.0005333333333333333,0.007780763396057138
2017-01-24,0.008931406114725298,0.0005333333333333334,0.008398072781391965
2017-01-25,0.002394272478592625,0.0006666666666666665,0.0017276058119259584
2017-01-26,-0.0023758971806402546,0.0006666666666666666,-0.003042563847306921
2017-01-27,-0.006907204774170425,0.0006666666666666668,-0.007573871440837092
2017-01-30,-0.005537293462959025,0.0005333333333333335,-0.006070626796292358
2017-01-31,-0.0005120116707602382,0.0006666666666666668,-0.0011786783374269048
2017-02-01,0.009681149314792118,0.00046666666666666666,0.00921448264812545
2017-02-02,0.01054201684586555,0.0006666666666666665,0.009875350179198885
2017-02-03,0.013940508529249801,0.0006666666666666665,0.013273841862583135
2017-02-06,0.016585636727113735,0.0006666666666666668,0.01591897006044707
2017-02-07,0.015313369634231572,0.0005925925925925926,0.01472077704163898
2017-02-08,0.012561670703799285,0.0006666666666666666,0.011895004037132619
2017-02-09,0.009988036350011666,0.0005999999999999998,0.009388036350011666
2017-02-10,0.004399215974384659,0.0005185185185185185,0.00388069745586614
2017-02-13,-0.00208611784532881,0.0005333333333333334,-0.0026194511786621433
2017-02-14,-0.006601282977561215,0.0005925925925925926,-0.007193875570153808
2017-02-15,0.0010914945737951695,0.0005925925925925926,0.0004989019812025769
2017-02-16,0.0029686699759499933,0.0005925925925925926,0.002376077383357401
2017-02-17,0.0019862871348429035,0.0005333333333333335,0.00145295380150957
2017-02-21,-0.0024717528589051864,0.0005833333333333334,-0.0030550861922385196
2017-02-22,-0.004480281929687305,0.0005185185185185185,-0.0049988004482058234
2017-02-23,-0.005029922277446937,0.0005333333333333334,-0.005563255610780271
2017-02-24,0.01071546790068357,0.0006666666666666666,0.010048801234016904
2017-02-27,0.0138478397735807,0.0005925925925925926,0.013255247180988108
2017-02-28,0.013475789566865529,0.0006666666666666666,0.012809122900198863
2017-03-01,-0.006269774003542443,0.0006,-0.006869774003542443
2017-03-02,-0.017007551549308508,0.0005925925925925926,-0.0176001441419011
2017-03-03,-0.03238903475309485,0.0006666666666666666,-0.03305570141976152
2017-03-06,-0.029307668575267818,0.0005333333333333334,-0.02984100190860115
2017-03-07,-0.017615574726617362,0.00046666666666666666,-0.01808224139328403
2017-03-08,0.0011218799755749102,0.0004444444444444444,0.0006774355311304659
2017-03-09,0.00635337847195074,0.0006666666666666668,0.005686711805284073
2017-03-10,0.010591921178110142,0.0006666666666666668,0.009925254511443476
2017-03-13,0.010989025736546476,0.0006666666666666666,0.01032235906987981
2017-03-14,0.016939280812579657,0.0005333333333333335,0.016405947479246324
2017-03-15,0.005615719564983203,0.0006666666666666666,0.004949052898316536
2017-03-16,-0.018322494089165996,0.0005925925925925926,-0.018915086681758588
2017-03-17,-0.048994783962295486,0.0006666666666666668,-0.049661450628962156
2017-03-20,-0.06179601177976701,0.0004666666666666666,-0.06226267844643368
2017-03-21,-0.029510988520160365,0.00039999999999999996,-0.029910988520160366
2017-03-22,-0.008177419697285524,0.00046666666666666666,-0.008644086363952192
2017-03-23,0.010930950642081369,0.0006000000000000001,0.01033095064208137
2017-03-24,0.008468331050055794,0.0006666666666666668,0.007801664383389127
2017-03-27,0.013005791183750582,0.0005925925925925926,0.01241319859115799
2017-03-28,0.012863299469138762,0.0006666666666666666,0.012196632802472096
2017-03-29,0.006805459579918978,0.0006666666666666665,0.006138792913252311
2017-03-30,0.0033823962793735813,0.0005999999999999998,0.0027823962793735815
2017-03-31,0.0017425760282451937,0.0006666666666666666,0.001075909361578527
2017-04-03,-0.0036445272219169946,0.0006666666666666665,-0.004311193888583661
2017-04-04,-0.0042509122453593335,0.0006666666666666668,-0.0049175789120260004
2017-04-05,-0.0006861295569112724,0.0005333333333333333,-0.0012194628902446056
2017-04-06,0.002760482758818251,0.0006666666666666666,0.0020938160921515846
2017-04-07,0.0024802831683640365,0.0005833333333333334,0.0018969498350307032
2017-04-10,-0.004214567699234741,0.0005999999999999998,-0.004814567699234741
2017-04-11,-0.005416978176024205,0.0006666666666666666,-0.006083644842690872
2017-04-12,-0.008662666684405103,0.0006666666666666665,-0.00932933335107177
2017-04-13,-0.0035209801652022234,0.0004666666666666666,-0.00398764683186889
2017-04-17,-0.007383289784228333,0.0005925925925925926,-0.007975882376820925
2017-04-18,-0.008210904111045676,0.0006000000000000001,-0.008810904111045676
2017-04-19,0.0012424121070327247,0.0006666666666666665,0.0005757454403660582
2017-04-20,0.020648682374505973,0.0005925925925925926,0.02005608978191338
2017-04-21,0.02910802632469492,0.0006000000000000001,0.02850802632469492
2017-04-24,0.014137728753243844,0.0006666666666666666,0.013471062086577178
2017-04-25,-0.0030608194093953863,0.0006666666666666668,-0.003727486076062053
2017-04-26,-0.0037802078590068434,0.0006666666666666666,-0.00444687452567351
2017-04-27,1.1278487415190367e-05,0.0005925925925925926,-0.0005813141051774023
2017-04-28,0.004667130747872933,0.0006,0.004067130747872933
2017-05-01,0.0013073954565989922,0.0005185185185185186,0.0007888769380804735
2017-05-02,0.0027859802300800565,0.0005333333333333334,0.0022526468967467234
2017-05-03,0.0011055080699148307,0.0005999999999999998,0.0005055080699148309
2017-05-04,0.0057945392783388255,0.0005925925925925926,0.005201946685746233
2017-05-05,0.0051110251450781725,0.0006666666666666666,0.0044443584784115055
2017-05-08,0.0011527939543968032,0.0005925925925925926,0.0005602013618042106
2017-05-09,-0.008184625769047098,0.0006666666666666665,-0.008851292435713764
2017-05-10,-0.012032745767010264,0.0006666666666666666,-0.01269941243367693
2017-05-11,-0.019399750108951487,0.0005333333333333333,-0.01993308344228482
2017-05-12,-0.025051044589804575,0.0005925925925925927,-0.025643637182397167
2017-05-15,-0.017897764565098864,0.0005925925925925926,-0.018490357157691456
2017-05-16,-0.002761377448804784,0.0006,-0.0033613774488047837
2017-05-17,0.016339008976993197,0.0005333333333333333,0.015805675643659863
2017-05-18,0.013217044055951655,0.0005333333333333333,0.012683710722618322
2017-05-19,0.01701211464739971,0.0006666666666666668,0.016345447980733042
2017-05-22,0.035765193129479046,0.0006000000000000001,0.03516519312947904
2017-05-23,0.03951395613150915,0.0006666666666666668,0.03884728946484248
2017-05-24,0.03476334024526651,0.0006666666666666666,0.03409667357859984
2017-05-25,0.01169363264305637,0.0006666666666666668,0.011026965976389703
2017-05-26,0.006899620958621071,0.0006666666666666666,0.006232954291954404
2017-05-30,0.008800538802275422,0.0005925925925925926,0.008207946209682829
2017-05-31,0.0032351437471787666,0.0005999999999999998,0.0026351437471787667
2017-06-01,0.013893869284743982,0.0005925925925925926,0.013301276692151389
2017-06-02,0.007882234829763161,0.0005333333333333335,0.0073489014964298275
2017-06-05,0.003969061709516608,0.0005333333333333334,0.0034357283761832745
2017-06-06,-0.00537968494386291,0.0006666666666666666,-0.006046351610529577
2017-06-07,0.0012778986209773687,0.0006666666666666666,0.000611231954310702
2017-06-08,0.009436923055473312,0.0006666666666666668,0.008770256388806645
2017-06-09,0.00811013749205919,0.0006666666666666665,0.007443470825392524
2017-06-12,0.001381630701308769,0.0006666666666666666,0.0007149640346421025
2017-06-13,0.0013244495904778445,0.0006,0.0007244495904778445
2017-06-14,-0.001794610748318615,0.0006,-0.002394610748318615
2017-06-15,-0.006428576458529686,0.0005333333333333335,-0.006961909791863019
2017-06-16,-0.010358435077532476,0.0006666666666666666,-0.011025101744199142
2017-06-19,-0.014828720069141594,0.0006666666666666666,-0.01549538673580826
2017-06-20,-0.009218995137115328,0.0006666666666666665,-0.009885661803781995
2017-06-21,-0.007214661467721034,0.0005999999999999998,-0.007814661467721033
2017-06-22,0.0001842758277272176,0.0004666666666666666,-0.00028239083893944904
2017-06-23,0.005762708323517221,0.0006666666666666668,0.005096041656850554
2017-06-26,0.003937056041477702,0.0006666666666666666,0.0032703893748110354
2017-06-27,0.002469825004021688,0.0006666666666666666,0.0018031583373550215
2017-06-28,-0.004852437471764117,0.0006666666666666666,-0.005519104138430784
2017-06-29,-0.004328438000711852,0.0005925925925925926,-0.0049210305933044445
2017-06-30,-0.005001976269662208,0.0006666666666666666,-0.005668642936328875
2017-07-03,-0.0010478231434955727,0.0005185185185185185,-0.0015663416620140913
2017-07-05,-0.003811465346267744,0.0006666666666666666,-0.004478132012934411
2017-07-06,0.0007214626451843304,0.0006666666666666668,5.479597851766366e-05
2017-07-07,-0.0024533339789613905,0.0005925925925925926,-0.003045926571553983
2017-07-10,0.0035773183099149543,0.0006666666666666668,0.0029106516432482873
2017-07-11,0.005910282488018761,0.0005833333333333333,0.005326949154685428
2017-07-12,0.005125843693448726,0.0005925925925925926,0.004533251100856134
2017-07-13,-0.007634048702512123,0.0006666666666666666,-0.00830071536917879
2017-07-14,-0.01641184321828677,0.0006666666666666666,-0.017078509884953436
2017-07-17,-0.011053850944994009,0.0005925925925925926,-0.011646443537586601
2017-07-18,-0.012471200778369072,0.0004444444444444444,-0.012915645222813518
2017-07-19,-0.01665550276275057,0.0005185185185185186,-0.01717402128126909
2017-07-20,-0.022719674887484054,0.0005185185185185185,-0.023238193406002573
2017-07-21,-0.011819603631400619,0.0004444444444444444,-0.012264048075845064
2017-07-24,0.00023363858128670525,0.0004444444444444444,-0.00021080586315773916
2017-07-25,-0.005537913947015624,0.0005185185185185184,-0.006056432465534143
2017-07-26,-0.008592782272545507,0.0006666666666666665,-0.009259448939212173
2017-07-27,-0.01384457984981303,0.0006666666666666666,-0.014511246516479696
2017-07-28,-0.010312321206885086,0.0006666666666666668,-0.010978987873551753
2017-07-31,-0.008769415279161618,0.0005999999999999998,-0.009369415279161618
2017-08-01,-0.00709542580367318,0.0005925925925925926,-0.007688018396265772
2017-08-02,-0.006984684930338568,0.0005333333333333335,-0.007518018263671902
2017-08-03,-0.008243517925348018,0.0006,-0.008843517925348017
2017-08-04,-0.016075202456248706,0.0006666666666666668,-0.016741869122915372
2017-08-07,-0.017891830246883327,0.0005925925925925926,-0.01848442283947592
2017-08-08,-0.01605014302486786,0.0005333333333333334,-0.016583476358201194
2017-08-09,-0.007187258776835684,0.0005714285714285714,-0.007758687348264255
2017-08-10,0.003364556654946886,0.0005925925925925926,0.0027719640623542936
2017-08-11,0.008547426201113602,0.0005925925925925926,0.00795483360852101
2017-08-14,-0.0043700220949028775,0.0006666666666666665,-0.0050366887615695445
2017-08-15,-0.01882072318147859,0.0006666666666666666,-0.019487389848145256
2017-08-16,-0.028735587167684373,0.0006666666666666665,-0.02940225383435104
2017-08-17,-0.012848335601527391,0.0001999999999999999,-0.013048335601527392
2017-08-18,-0.0020501413063234823,0.0006,-0.002650141306323482
2017-08-21,0.002605133198316048,0.0006666666666666668,0.0019384665316493812
2017-08-22,-0.004143832756659413,0.0006666666666666666,-0.00481049942332608
2017-08-23,-0.006081131897467872,0.0006000000000000001,-0.006681131897467872
2017-08-24,-0.005760712117442221,0.0006666666666666668,-0.006427378784108888
2017-08-25,-0.0051016238091918156,0.0005925925925925926,-0.005694216401784408
2017-08-28,-0.0037851886160005905,0.0005925925925925926,-0.004377781208593183
2017-08-29,-0.00043270567144941915,0.0006,-0.0010327056714494191
2017-08-30,0.004385741733031739,0.0005185185185185186,0.00386722321451322
2017-08-31,0.007900498502024803,0.0005,0.007400498502024802
2017-09-01,0.004431528482905981,0.0006666666666666666,0.003764861816239315
2017-09-05,0.00011819329153115361,0.0006666666666666666,-0.000548473375135513
2017-09-06,-0.000959474506261002,0.0004444444444444444,-0.0014039189507054463
2017-09-07,0.007294070088836664,0.0005925925925925926,0.006701477496244072
2017-09-08,0.017471686980353618,0.0004444444444444444,0.017027242535909173
2017-09-11,0.012739135753193874,0.0006666666666666666,0.012072469086527208
2017-09-12,0.002062292044518786,0.0006666666666666666,0.0013956253778521195
2017-09-13,-0.008577692067252752,0.0006666666666666666,-0.009244358733919418
2017-09-14,-0.010089763877229001,0.0006666666666666666,-0.010756430543895667
2017-09-15,-0.012943307539565477,0.0006000000000000001,-0.013543307539565477
2017-09-18,-0.010056313158111941,0.0005333333333333334,-0.010589646491445275
2017-09-19,-0.006396823014288052,0.0006000000000000001,-0.006996823014288052
2017-09-20,-0.0038437454954050308,0.00046666666666666666,-0.004310412162071698
2017-09-21,-0.004958048611032642,0.0005333333333333334,-0.005491381944365975
2017-09-22,-0.005932495730593057,0.0005925925925925926,-0.006525088323185649
2017-09-25,0.0011546410666834958,0.0005185185185185185,0.0006361225481649773
2017-09-26,0.0039696595229189,0.0005333333333333334,0.003436326189585567
2017-09-27,0.006068838794964701,0.0006666666666666666,0.005402172128298034
2017-09-28,0.005121746946977955,0.0005925925925925926,0.004529154354385363
2017-09-29,0.004850968074256199,0.0006000000000000001,0.004250968074256199
2017-10-02,0.001462950555809004,0.0005925925925925926,0.0008703579632164115
2017-10-03,-0.003388868319520582,0.0006,-0.003988868319520582
2017-10-04,-0.011769851030364297,0.0006666666666666666,-0.012436517697030964
2017-10-05,-0.012482252720246991,0.0005925925925925927,-0.013074845312839584
2017-10-06,-0.008641309792349915,0.0005333333333333333,-0.009174643125683248
2017-10-09,-0.0003302570685350256,0.0005925925925925926,-0.0009228496611276183
2017-10-10,-0.00059679351912033,0.0005925925925925926,-0.0011893861117129225
2017-10-11,-0.003416510229747493,0.0006666666666666666,-0.00408317689641416
2017-10-12,0.0009259047727590344,0.0005185185185185185,0.0004073862542405158
2017-10-13,0.006656881288586054,0.0006666666666666668,0.005990214621919387
2017-10-16,0.01270831929927486,0.0005925925925925926,0.012115726706682267
2017-10-17,0.010522332429820853,0.0005999999999999998,0.009922332429820853
2017-10-18,0.0030669164963263453,0.0006,0.0024669164963263455
2017-10-19,-0.003549375111477545,0.0006,-0.004149375111477545
2017-10-20,-0.004021166487380157,0.0005333333333333333,-0.00455449982071349
2017-10-23,0.0005368611878628834,0.0004666666666666667,7.019452119621665e-05
2017-10-24,0.001269828545526472,0.0005333333333333334,0.0007364952121931387
2017-10-25,-0.00265387760709843,0.0005185185185185185,-0.0031723961256169483
2017-10-26,-0.006054085428031395,0.0006666666666666668,-0.006720752094698062
